"AceA" "AceA_fungi" "AceB" "AceB_fungi" "Acetylglucosaminidase" "Alpha_galactosidase_fungi" "AmyA" "Amyx" "Ara" "Axe" "Cda" "Cdh" "Cellobiase" "Chitin_deacetylase_fungi" "Chitinase" "Cutinase" "Endoglucanase" "Endopolygalacturonase_fungi" "Exoglucanase" "Exopolygalacturonase_fungi" "Glucoamylase" "Glx" "Inulinase" "Isopullulanase" "Lactase_fungi" "Ligninase" "Limeh" "Lmo" "Mannanase" "Mnp" "NplT" "Pec_Cdeg" "Pectinase (pectate_lyase)" "Pel_Cdeg" "Phenol_oxidase" "Phospholipase_A2_fungi" "Phospholipase_C_fungi" "Phospholipase_D_fungi" "Pme" "Pme_Cdeg" "Pula" "RgaE" "Rgh" "Rgl" "Tannase_Cdeg" "Vana" "Vdh" "Xylanase"
"21N2016" 204.799127563504 19.4598713621407 373.896030999635 25.022106567459 239.044501406944 28.8759567552447 1912.51577025494 0 281.597377316697 27.9679097322745 165.488269312682 41.6545766503194 233.296191914048 22.0469231257197 702.765498357871 148.578658578361 193.315534073115 26.2739816159693 66.5901132662158 41.7344300482893 82.5203517625828 70.4934910845613 4.22930215399081 12.395682238006 23.4564766925065 26.7085371566699 83.8092243622277 14.5319334131017 99.444248069021 42.6106840052895 73.964343788959 58.2598187557862 56.1756138525954 4.9963967501472 214.096738967408 38.0871931576072 50.266580376016 29.8857374265422 99.1331781390477 22.4092562677479 118.295581743145 97.4343390162144 23.4909706967396 79.5641361138705 29.739602316517 157.421120584508 51.5509778348413 255.074084325712
"21N2017" 177.602944066932 26.3870744520454 366.284030601323 25.0708506118136 198.326900966217 16.4559320170058 1754.07443968258 0 222.182102663157 33.3718619494877 139.849663951717 23.5552247591222 186.675104588004 9.24833732023624 462.572067100586 156.247667295085 172.817754142696 15.6050138856584 72.5834257876892 32.3365429091184 73.6753035521664 36.0760430457205 0 17.3931090406022 6.93027554744746 32.8400290849752 75.0553344522535 8.21251325496921 74.5152981759984 34.8877584502484 75.5782075509388 31.8601673123939 50.4587029431617 6.80289481099931 165.398876226236 43.1093927032895 37.7366877965625 23.4987539329773 84.9952404777354 9.71930858756291 96.0515958458665 76.4889083456458 8.16516176354136 67.1783494619986 33.4277453598538 145.760722138399 40.5039583536124 186.528706999695
"21N2018" 203.744533684238 18.5744744677284 363.126288587183 21.2484847285867 229.865797596168 24.6477753969477 1909.63143354533 0 277.329115703623 30.0374971656018 143.763200350245 41.931144895277 239.154101389358 11.9830850561928 649.333995192436 146.351432770303 193.452230115318 15.285025052989 57.3687367678504 38.1322351340127 93.3167711962135 58.1843582188113 4.43276476929843 13.0131594345504 22.8819318435758 28.4993118515264 86.0992243881637 15.8573267507741 93.9927307153885 43.334650945515 75.6312573251975 50.6257920702709 60.8276819265918 5.39445332767643 225.280647118366 38.0867298311434 45.678174591771 28.5832292828017 96.824427323886 24.8397890317401 112.162846508102 94.5320842292706 14.8928666696181 80.404243826097 29.9417508766732 164.259272361994 54.3173056684918 229.060376982623
"22N2017" 171.916026838484 21.4539683736179 351.353564422222 19.1429191156972 205.376811055296 30.0961523473476 1792.17755143701 0 250.776567669774 28.899414933837 152.002663498345 32.4644960051629 187.357101321278 14.1706318170619 573.073111021947 152.469612359236 185.614006125271 13.1761229009656 62.5884724862561 31.6495283109902 82.9801250877763 52.5546217711956 5.65316706412785 15.2924145075686 12.2637739047229 34.2896035526394 88.1788291807011 12.6957403858824 98.3553869972573 34.0219253217692 76.8244734828376 38.8410180333555 44.0795330197358 6.82568469373067 204.990519141725 43.1203336492104 36.0034189620104 12.5600413396676 94.2293505272071 13.9984988932084 115.649485765878 83.5062264480546 6.74877794556829 64.6306920983915 34.8148796405777 154.463855287104 45.7193693787715 211.437556622708
"4N2016" 166.899155097094 24.0537940313986 295.627228521177 25.5770529925122 212.035701701931 25.5396071745389 1801.53659102534 0 265.912966744218 34.3569826267075 150.584051155472 31.5260125088847 196.050000793782 19.0453414602862 621.726124573262 145.681967442776 175.921588158356 17.8530783067247 59.0694619354191 47.3449072390992 92.7177575902377 63.9922755592697 0 14.6360621919313 12.8016606181472 30.4039137973994 65.2883093249549 7.87895897153767 81.3616940179336 28.80594767496 88.5785831817754 39.2447505414244 40.5127591422108 5.61577439139159 173.807751656607 46.1970877025892 30.8637072751402 19.661039372161 94.1370219369505 13.3091346554656 100.391420890954 77.4102054447699 7.04960218779788 62.8136966004684 36.1176373678769 131.963701411857 52.9263691190995 192.771550746363
"4N2017" 170.585234513332 24.2744523331357 310.866440890327 16.2778552573529 185.503736532411 25.9878609129867 1701.85109617111 0 221.321615737318 30.7374812262501 161.311209259705 27.3573293719591 210.066586197142 21.4865029359566 523.331142856042 134.261663416743 164.815078968327 6.7567631934767 69.1393265405893 25.1863051925635 60.2345791158497 45.7175798746474 0 15.3067401977634 6.44394065399424 30.2045053110225 84.8852221409978 7.89808719532599 87.2587066030287 31.1478432365818 69.4793045006007 48.9076224617177 49.6083181353796 6.58857528541301 160.862285184123 49.6372156917362 37.9818205442641 9.01000980153737 93.0401380875644 7.87149843679041 93.1067514776831 77.2440282918268 19.708752697106 53.0058259084125 32.6807158755778 132.108131841078 57.5187888430457 226.653400205752
"4N2018" 156.162308165302 27.5952187770306 346.744879567637 18.6909894226864 206.562034663652 8.78322969365196 1835.75642266038 0 233.438377440505 38.1928898886433 139.565308662494 27.0057826028694 200.907054823477 10.1100939023525 557.477831602078 154.162825461494 150.338251493846 16.305045103273 71.0723166005142 26.8801484786497 82.9871538474137 53.3553523488182 0 19.5815137386479 0 36.665622597095 92.7855958600728 9.87181806409395 73.6166540603385 29.3310862401338 81.3786361448149 18.2058290277068 48.0580104098317 0 155.107869620508 54.8402914034764 47.9719028647214 8.75206599636553 96.3231489245395 10.0077281155096 99.4665520184523 75.9039147989278 16.7241634737953 66.1277965767963 33.7174943212498 162.957753998533 44.5145911993325 211.335148316157
"7N2016" 191.643471003675 20.3534367773656 354.340238092443 23.3119598999424 220.773531824656 21.9369553282955 1789.46360934429 0 255.757983424918 25.326787709649 149.603115715932 42.9156954950121 217.94441795563 18.2153217065153 662.336938117514 147.615776698804 169.172767351539 25.8301489924141 61.6880072176168 34.5326803801957 66.6348018019777 67.5694982268485 4.74203214962955 12.7850069397848 14.9852791728951 29.9084197840778 85.2390530707451 18.0259173540396 93.5270832221453 36.9603921584662 72.9021144438716 44.531173254189 52.264970370816 5.44006442330218 175.338370792509 41.5359758796349 42.440735379823 17.8913975704808 89.8617296198577 22.581231909284 101.911612919009 81.9490598164381 24.8113399158998 85.7090492151916 31.0898630746824 138.876708055367 48.2277931468562 244.645563620313
"7N2017" 208.110056648149 20.7386170187017 345.488572894477 18.4812772754591 227.788103755022 32.3484128872152 1843.33155757732 0 246.048849016196 24.7967542586362 156.688795796242 33.5026853050152 219.145399376529 22.7668672488866 646.680940345897 134.122296047265 151.497962635434 30.3113893614547 66.8014456539242 45.8679716400295 81.3133452946831 68.7282357969867 0 12.7409747001438 16.3344485733717 29.8749191987042 90.8210008736983 15.9122940349288 89.6931603468865 41.8458505693064 73.079407244288 49.7281606007005 46.7101670367316 5.81887749595474 184.568237110741 41.8266355313439 44.5629095333274 18.6141320056972 78.2542881654615 21.0087993616647 99.8582748070716 86.2042789941924 25.8817777362354 64.8834895387967 31.0525799292573 139.513331505573 51.8452091248229 250.072889219142
"7N2018" 149.635358385373 21.7317689291176 380.461679897666 30.5271571983651 187.050026324911 11.4713152821364 1883.02697015089 0 227.862767847422 44.3028272605774 142.004023837607 29.6925772824985 218.7807064985 10.7252044410654 561.322205439813 168.335734476602 162.73403098368 30.0524030035093 64.8925398925604 39.951041150599 82.9626043623838 44.3953451497515 0 22.4922640897097 0 42.1461704661468 72.6190315764214 10.2732174112312 74.8215225991957 32.349070446157 73.2439117794663 30.954614260295 57.2799783120147 0 139.767968623162 53.6175154389237 43.0643046502931 10.2774698941201 123.631639718834 10.2171409725185 104.321839947381 83.1356019304233 9.81844457877105 73.7791087452103 32.2001063158752 163.248332043263 59.5818218177899 210.438762164409
"16soil21N" 204.737328732738 19.6458379911128 393.472018152622 17.6002625852308 247.487375620203 26.7135930889235 1901.87285503899 0 286.962774067751 30.0047929860573 148.494632109794 46.9570659992925 232.596879686038 26.7098052107321 718.447658929946 154.034837937368 175.678201291971 14.7734078686012 66.5156900521802 37.1695554567256 103.935871406547 59.2237514072284 0 12.2234566068289 31.6963382653578 29.0573304123811 92.5932596025634 15.8088255335378 108.373834197819 34.3213111327475 58.4792645083759 57.4171293514216 55.6301200514245 5.570501726326 217.045094264148 38.9846333916624 41.8386795652726 12.2611958757718 98.6269836841681 11.2993272907882 108.946182422218 92.554336047422 15.5935463939424 91.3356441994199 29.9841154943962 160.689058078924 55.1716210565968 269.888475945642
"16soil22N" 208.915651184661 19.9662422781842 398.577637223754 18.0000551747861 234.511343858581 26.4562743704643 1901.49014915866 0 278.970586081108 29.8583761358682 150.212711604786 42.4144931208379 229.866129070611 26.1887486339487 720.508873093962 152.426683325684 177.362911850931 14.7729486729595 67.4405922288107 42.5856422611529 101.706160752134 61.8573733115429 0 12.6657048215885 33.2355923442828 29.1188069161676 93.6902106274607 11.2300549776578 109.521006727376 35.0877418361601 59.5508117852544 53.7516201448088 55.5214521330223 5.44564924294442 210.838268270411 39.8633253945535 36.8892660830331 17.1309229005851 104.454861566853 7.02327251094712 107.263137473964 93.5197867237357 15.341963329282 88.2444681012916 30.3661146471002 157.280254516693 55.5127008457732 266.314743322305
"16soil4N" 192.85569305743 21.4036495775938 373.683950289654 18.3939219363474 198.437623232229 28.3845179031135 1871.12398179111 0 270.525374723554 33.0931015271627 142.373126998222 41.2577352368104 217.462000252756 22.8557346118904 691.331873399586 160.391217409798 163.433212484937 5.85390448209527 66.6281137347828 31.1022440819133 86.1474046857842 65.1094724716518 0 13.0213430923766 10.071477139488 31.2564973518506 100.24707580931 12.2605241110121 92.1313278387884 36.9412698965798 62.2814500908277 58.2767267502173 59.9106781248322 5.81953016751511 215.56985006806 42.331738872919 33.8009167840364 17.9199871674457 94.0867117324204 7.02561216808481 102.745561116484 92.6959469730562 11.3124644433322 81.806742575481 32.4834256851636 152.576744628729 59.983400364043 252.550267541849
"16soil7N" 193.645804151684 21.1579833013715 378.850675447683 13.2441097768243 219.255102783332 23.2646046274648 1867.51316013392 0 276.401608912032 31.9798173803009 148.186152665504 35.9016130758662 210.711955195084 23.3234771978036 668.29830774476 165.245066812001 163.736410380316 11.0191868520696 60.8336809951387 35.5123256652438 91.0027561896685 64.1252169538904 0 12.9554062656643 10.2135026258801 31.218371853565 89.3073906277771 17.7814251364423 90.9799509593359 31.2035601294362 62.4178847126973 56.9714161804603 53.9671628700794 5.65280852973545 224.861816002059 42.1501531812662 33.4277282498771 17.9648221258748 99.8351857491029 6.89525073331717 98.303169850021 92.5287283160859 11.2746717172814 83.2709155060709 31.9231261704797 152.836072940195 54.2344994958484 248.710951468599
"17soil21N" 188.54631009811 19.6102022874773 374.368622671996 17.7409001681827 212.339591374104 25.333861252853 1890.85262102478 0 253.63746355237 28.6259940712698 170.776521770133 38.4021647106291 226.757572125584 21.6784646379619 663.479474180872 148.551591444212 178.780450560947 14.8268373750692 57.1926976392634 33.6754281135897 85.5986918722292 56.5753586654121 0 12.9236088717849 28.2582383367067 23.010720872871 91.9516629065187 15.7555682798879 105.98447115861 34.1159686187103 56.0012428503057 54.241374508611 52.7652907176875 5.51939575886261 183.464949929458 35.2891096158456 36.9655992549642 21.1346807434677 88.7524140374701 12.1570465016053 103.930972893954 87.3261509363099 14.7432248984054 83.2477682253767 26.9338158592389 138.672431661245 53.9673090540468 261.993225298826
"17soil22N" 202.137599631948 19.6850769975208 373.185545719442 17.8673717574378 214.546215770052 25.8189118593827 1875.06191255165 0 268.200444393221 28.9949945811734 156.269487552514 42.0373201565586 210.352324027844 21.5934528937418 679.465292767775 150.325221216033 177.693337643812 14.808174642617 58.1431803969789 29.5267730992664 104.655380631793 57.0696709716997 0 13.4097507488801 27.9034232395398 27.4778942506231 89.0987054946098 16.1265476622314 109.451708734736 29.2074463501975 57.1679050137299 49.1340970605746 52.6042371277672 5.44550781791109 188.595423711626 35.5294102769835 37.8201600515728 30.1833136114784 93.5533699571505 12.014110886036 106.05999723978 93.5263261873931 14.3027377867554 87.409385366003 27.2932665722576 135.463258059769 49.5298801459854 260.411565388324
"17soil4N" 174.389094650987 22.8946042673416 344.79682624374 14.5677270976833 219.461809061349 17.5875417910249 1822.62160675818 0 241.528987715777 32.805555185516 159.167775098498 42.825620877027 200.883324279411 13.4668840763861 564.358859416306 153.280123575243 159.219864461648 6.19509579741495 59.2791703296999 22.3548968210775 66.3838035764877 58.2865278242229 0 14.900169308155 5.44211913448941 25.4383474282271 94.360576389154 12.4571897444018 86.4860687313698 22.4653728220585 57.7664047378884 45.8247359861119 60.1979499550167 6.22170023533158 166.988911605656 39.1513570701085 37.6236278738891 24.6502040915606 89.1884443223198 13.4980254403447 96.4990442794896 72.8594189461436 5.89961605754187 74.3466685503923 29.5665371551802 123.978041528153 45.510542958982 203.470864462392
"17soil7N" 190.757824397457 21.3484239580851 365.145154947754 13.9894512307348 191.373751580039 22.7625908166924 1820.34029187994 0 241.83882321959 31.6446008994826 149.153549058768 41.5220350117309 200.859801504618 13.4777929507466 593.866111153288 158.836424880532 177.762081474229 6.03590525494542 58.2530405121088 33.3780226482412 79.9823763185302 57.9553095491548 0 14.5468986463542 21.3538809040084 25.2958340417913 90.872912302766 12.5752864106861 95.3316188629685 21.8773227646015 61.2025586847863 44.3571082525768 58.6060332676212 5.80906735208771 162.997832125951 38.6397880706268 36.3849188017546 18.4424424997692 92.4624626418041 13.7178367951671 98.1603328887711 76.1745504165299 10.9044396464058 65.3726672995519 29.7030324137396 137.17251445195 49.9616518736249 219.451011136535
"18soil21N" 189.029372288159 19.6800969467975 387.747920085609 17.3507729099035 225.480887539709 25.8178013414564 1868.58729450888 0 279.454938677201 27.5566759252548 160.892044339815 43.7004739856896 227.554567644316 21.3093957762406 671.409578016867 157.358443414317 174.531721584074 14.5006511008967 61.5990521305102 37.1196582151206 94.1154294061475 52.154462458149 0 12.9306119100698 28.2104288523374 27.6171407953887 86.5793478563702 15.7970654490094 113.145839856253 33.5590482732732 57.5026787736998 57.1566106252069 52.1140414148205 5.21115180480258 196.698031367279 34.8797668825684 36.5162076062255 29.8850616458297 91.4027741728186 11.9403228105504 107.570640995855 90.8429050903406 13.9978918047846 95.439916831128 26.4603286345444 155.146803092262 53.8895440622162 267.570923167444
"18soil22N" 186.694859798723 23.5794177673567 351.688108885282 14.7241414495422 193.644370180248 23.876405414592 1745.77981221532 0 245.424515559085 27.8153086223153 144.205216918367 32.0983777483105 186.032216827366 19.6133261541888 580.548502021636 144.023773436668 167.226431714535 12.4372604622633 60.9361616528435 22.5136274641955 79.5191784687605 52.8633809177846 0 15.1369771002287 16.8925319424147 25.7023489967507 84.3373048958873 12.9316052030395 83.4068713971245 23.5321991511981 64.3887032183191 33.759919940347 60.3456560150453 6.13714103606417 160.159826131331 40.1890125383026 37.8349571358643 19.6168715959017 90.1965969256493 8.3190338200612 104.427582777256 85.5909140916927 11.2390014619053 57.3915084691071 29.900144366863 139.322808620064 57.4426980442865 233.834856275497
"18soil4N" 153.65969928778 24.4436611783505 319.136206636372 16.1302078651166 197.950613882147 19.5454125101937 1740.93918003336 0 246.945051984017 29.788567030463 137.001696193627 27.373806124001 185.065574768961 15.1060665831595 542.584725720446 154.813941176554 157.417875622937 6.98998775922341 64.370865996694 24.8271395321619 72.6903779415912 64.7903066730406 0 15.9690190550081 0 22.0491770672028 85.4075310700856 7.70802699853574 83.1423329970309 24.4608087369739 63.4031258657053 37.3677727454847 53.4248876590472 6.52638579178186 153.28082220725 43.469634747131 41.3362075230024 8.9308706274789 79.3023200088975 9.06820658447389 99.1356744850577 73.5664785232578 12.5221574675048 49.7155319358156 32.6571762263375 137.171060368951 38.0180774644521 201.331322311902
"18soil7N" 168.015322357782 24.1936133711469 310.526530210133 16.2946343094606 187.804446329962 20.3720793632851 1757.66701248589 0 223.572091909221 30.9255220805201 151.415666620852 36.357861243275 166.089991448632 15.347119120143 489.457788946992 151.305130928216 152.348050051371 7.00816237900905 58.9107014151611 25.3209424422731 80.3140527584666 58.3917151382317 0 16.7603486577448 0 22.5575943977889 74.1756731315779 7.24789273256281 84.1992435435028 24.9249793759905 63.4696672894432 30.7336852757509 53.9148772603717 6.22323262635177 129.748135894307 44.0686148779438 41.5316078744692 9.14495434406776 86.3014413014189 15.0426868108897 106.748017292949 80.7835870852105 6.24247580004569 50.1794178749106 33.2267702134846 137.768874056389 39.0954284294443 226.678700070994
"15N2016" 205.247511984767 19.0478699069762 377.981889880234 20.6327267508554 262.580013251704 37.5627862475974 1992.53770728151 4.21786701841786 318.649241734338 31.5352851663318 178.223976789012 42.636477545971 265.136052716977 15.694620019858 700.963288126756 159.648181974947 204.092774137799 19.9684295847286 72.4273621345958 36.6981890265326 116.021820355873 79.9637551453034 0 11.927240278982 28.189987950369 27.0014875693767 79.2549399900027 14.8106788333408 131.683110297045 42.0151985955345 61.6003657027931 60.1945829557074 52.4976496050459 5.71525081352388 222.82673163775 50.943741589363 51.8931476263319 33.1251334281228 97.5471368702797 24.6794331502426 123.800009256212 84.1103542358749 28.3501982265973 77.5272648408186 33.4327166080129 151.786822193228 52.7748329790834 279.858451858429
"15N2017" 211.801225578935 21.8276608710879 411.856927439777 23.5151821421955 303.744136598183 45.3646822983135 2180.78669355654 7.21035266163555 320.63101496158 31.7546729491483 170.8797145518 43.2605259795787 311.314971309334 26.9687018558625 791.986479331425 171.834981818702 217.843625001839 21.0333139874658 83.3504714336417 44.7059458654073 121.941141352549 70.8060157436176 3.49703405935399 10.6265315658713 23.8466012505366 24.5070011314153 77.7051154984632 14.012770884724 133.099196598085 41.1581773275619 62.697305742765 53.6185450682916 70.2417296081583 4.74993377219045 262.094357576956 45.5465368268322 57.8246283242487 43.2852738383424 122.500349914268 39.7455210211817 131.092428760934 95.5195295887518 31.1705693485178 101.472364910234 30.6663929618232 173.519565571546 58.7985577926153 324.742874298073
"18N2016" 208.484484790477 21.3366354481032 418.229043243916 22.552223845389 304.700627324062 43.6417390685151 2191.41600941245 7.90010783502582 336.045226462881 31.3422652206422 177.115084342849 44.7548163300946 314.441033432659 26.5404280728185 790.901704354082 173.123896323992 217.894078087805 25.6831807933419 84.3997190081223 43.67929988992 130.476874560415 78.5028082830764 3.5912540313262 11.0762180180319 24.6376568709379 24.5161072935302 76.6846911139987 13.7421229194142 130.07563566689 41.479995516779 63.3940433263004 57.4091996346356 70.0208490579577 4.66886735062835 258.93089660292 48.2347671176859 58.0108802213213 44.9681352901526 123.66346471188 39.8840812920287 131.796462803556 96.7514330252291 32.1494387103764 104.869547825799 33.7823509664984 171.982312258513 57.8689340893657 326.914861098667
"18N2017" 210.859049893018 22.0041455011621 408.065014895101 22.9880757100728 311.823562714901 37.8707114539968 2102.12578258576 7.38224567841316 333.049909527901 28.2231256879189 161.698669585105 43.28742032778 297.007954089029 27.2994221008258 752.906653091367 164.714171656939 210.918518313891 21.4937940549628 79.7502237537616 45.05472562646 121.072907126725 75.7090717154243 3.59354297437377 10.7799980419354 24.3682453141541 24.8925578414075 82.7213888939149 14.1235608692374 125.550507925364 44.6730154131166 65.5145958725975 58.6420723050786 72.1509682581228 4.40487137861014 257.309260051217 47.4295943000347 49.8677641407044 37.6777361485232 113.438404949367 30.6155432068897 126.661479404935 91.7290773736098 29.6124840139246 92.9299071248636 30.1859586781254 173.875831996363 52.3036205799825 296.251775994747
"18N2018" 162.742310834342 23.2950717210916 334.422796716797 14.9518471132215 233.805944162811 26.0998530172366 1746.27995356162 0 219.136253161138 29.7737490262584 148.004760510258 20.6184007611138 210.756879127674 15.9678299109369 578.234480216711 148.565993278307 172.348279230869 12.7241457212714 67.3879473805573 23.9000248404122 65.7570500049961 56.4620511118844 0 14.4545343019434 0 27.8671045205383 77.7768018246457 7.35259310614111 96.4741553217548 30.9804555881853 59.3528958423952 34.9810675240387 43.555422883391 7.51441106478368 143.132082999164 41.2502758657373 45.5095300604528 14.6152758263579 95.6118576370812 28.7009131283795 117.81892317952 74.6138541750711 6.31613091565804 66.4696696597667 31.5950769572275 125.428357678518 35.3020137559078 214.784980163962
"2N2016" 185.171614239774 17.1369210169601 197.396638767357 16.1142916613619 131.911266924018 18.5282986008168 1369.87745233745 0 190.362005594823 35.8193591392264 137.392232700408 0 114.316923538986 17.6000094303282 448.325321690106 131.09133138907 112.938512570565 0 58.9182444123996 31.4487405923769 66.8175071875061 21.3487897558573 0 17.1009226293472 0 48.6010898796591 49.0616177184299 17.2889797726704 66.5980847175897 33.8487561597167 120.084601743805 31.9816912718728 48.4823976659817 0 97.5646280321433 52.6238378500537 49.4563315257033 16.1794401224993 130.510286391396 16.0416534763361 83.8541984603965 81.4107896529268 0 98.7886812706115 0 68.3070999939736 0 198.637773990576
"2N2017" 142.017428486821 18.6082779383098 318.695392231854 16.8758742973611 185.667457748762 28.6472771142908 1691.20042445356 0 227.6051878035 32.0558032779638 131.630281283793 29.1973705672238 204.8394812468 9.00950896420224 511.665839123386 136.703763196705 137.126240353231 7.19986769625816 59.9734978568759 25.3857171714159 50.6749332682195 54.6812003261379 0 15.8904227631725 0 31.8862491644222 88.6179305672471 8.30458873009739 80.8061652285629 26.7889681405602 73.2179491874347 31.6485984184734 39.7284202768381 7.03075440505444 149.681710066969 51.8992892261902 40.0703646839312 9.46017476175625 98.9056474361704 8.54671591416045 86.589576722187 73.4178815169576 8.01824759117341 56.7057996625116 32.5891765166009 130.260471723706 39.8844251882293 212.255426119101
"2N2018" 147.613689602004 22.8272833524577 377.48120485723 10.5316835734626 195.64341731515 10.7094005570477 1744.19286456739 0 213.02800885789 35.8934199056843 144.10429920647 21.8311092956831 204.944917668453 13.3409321267515 526.605030134574 155.956705193974 179.174602776032 11.9092465151757 65.40506687456 21.8152615075131 80.2461854382343 44.2586045409429 0 22.1353728920308 0 33.2794571963079 90.6746256250526 11.3671072329761 67.6271329231895 35.6826040128338 77.2412849399186 33.6072786344617 46.4426765980684 0 152.8167708348 55.5296571098036 46.8640047830407 10.6529275891444 115.022879858574 22.5707804206764 121.741009006189 99.1827679377138 10.305781523299 68.9808960030063 33.8389365859345 124.972950761879 31.2961533788463 232.954500882124
"5N2016" 169.30719268671 21.6823565542634 336.742528428397 13.692246989661 191.083849399263 34.5055978834631 1782.48825449454 0 246.090036785316 27.3270158375234 143.732467682997 30.4707635537157 216.668704984815 18.7254702071976 655.674828219042 134.837689334768 164.941592331096 11.2262124055295 59.0841432167134 32.6749429381231 83.361558128825 51.86881899092 0 14.0872624045589 12.4590892237098 32.6824288059864 82.0187912435211 12.5302895154342 89.3774319187114 28.9669840657847 72.6179163434335 50.0370986961874 61.7694132150894 5.85688400081315 177.428779294071 44.1443082908685 40.7375300671859 19.5848571124573 89.5271121683223 25.0644814695814 117.685522282652 75.1913141788288 12.5760285082647 75.2018178474579 38.9212345411544 142.57849074745 45.6712483686106 234.871183195103
"5N2017" 163.577883091009 24.9518855748841 314.104864070646 15.6619289104013 185.751398198266 38.7600859723593 1703.73512348914 0 198.689321668728 29.1263859050818 127.368216521786 34.1124749545177 200.28211867248 20.5837653009282 557.365639008676 129.699649193021 148.251838363787 6.88203630189 72.2501166074236 24.0001282670481 61.668648048253 49.5253852121199 0 14.5335524820198 6.29512509667568 29.6775251103148 87.0173634356172 7.67782524358243 85.9444069378174 24.6246660620027 67.6767937029032 42.2479300416287 37.0186395270751 6.53123419053916 173.979225550794 48.7831859033916 44.0634963314793 8.76427040838292 93.5511511237205 8.01792587211127 120.14141750997 70.6002640007014 20.2544805138322 62.5794964423954 37.0339913257668 147.813773872955 58.0030450644298 189.614194102157
"5N2018" 148.610918026358 29.217230056263 290.449319616195 18.4197570414091 192.411722340025 10.207901289446 1748.09871121227 0 220.476354797943 42.3956252730108 149.300704966747 27.2112077452726 196.016983977865 10.6085368254949 521.564371481674 151.701804320958 167.403661391829 18.678047279626 57.8907349116283 28.8409961812238 88.6154286042978 39.6303189931484 0 20.0283994216292 0 37.5594584375747 84.1320826265693 9.57978082028908 59.787482449267 38.5439304258652 85.8770588215369 26.7333253483161 59.2582128663042 0 122.31073215136 49.0497230047939 52.164914339215 18.4438451282987 99.6116206881197 10.5611692904276 99.6316722641154 77.6512828134935 8.50453971008002 87.7859296987777 20.4339868597171 140.8814255721 49.982334226928 252.781965649975
"16soil15N" 194.559023918157 21.9626962156299 397.349205043731 20.1397130117347 185.581344473821 23.8899655369504 1795.88056394362 0 238.364224376221 32.8077394148356 150.872519654293 37.2185819326708 213.317780056315 19.4021968108417 687.166994990149 155.909277062964 143.508184274152 5.79192499707368 63.0528852683529 20.8601836956805 80.0691065410559 62.0007311850007 0 13.5066518749087 10.5604851123388 31.2214541435484 93.0295842547934 12.1847950840035 94.9927042315561 37.8180066435364 54.0388225604306 47.8456822414148 51.5834358857901 6.05053146133454 168.024695420039 43.5067630378158 35.105740963141 13.5057487758302 96.9757165511399 12.9338764193034 97.3987727737739 81.5308610212845 16.4402518134793 75.6064944679871 28.2731744355909 143.75376210922 61.1149694025356 232.217857267819
"16soil18N" 195.827759657183 20.9579708962587 392.070592386301 18.4868369751272 234.521289264756 27.5471040692703 1860.25343674234 0 267.596509424964 30.439704695356 156.143342648524 39.7558429236742 231.740223744431 27.2204000383313 701.503201140079 157.167680479489 170.790955569888 15.4684011288093 64.7340315922626 34.4949662529523 90.4761891720152 63.4603700395396 0 12.4969653948516 19.3587597049097 30.4852469147617 88.0211430814236 11.0447015897836 98.8763060292786 36.1186336723455 61.9413392054711 49.090037989719 48.3075569637332 5.59566389629742 197.182614305167 41.1841570294155 42.8467778069138 27.1732126092419 92.6808891945728 7.26329316673075 95.6888911921623 91.2635660768561 15.9347397809661 80.9737389337343 25.7716336088827 140.922065099146 63.1853325883169 253.986684169422
"16soil2N" 199.242151866762 20.3322655724313 388.789812557359 18.3867492359438 235.883050461835 28.0399943615367 1929.18916257779 0 270.046753486768 31.6539952688407 145.096615258086 40.5746212210584 217.68952079302 22.7485358253448 737.944422105148 154.827503756817 168.072930720398 10.6338819312758 65.9208634540354 28.9877674210802 95.4391355214714 53.0764402152653 0 13.1309840655193 14.6911095055278 31.2747442269742 92.4857433122771 11.9174738039404 100.036926970583 29.8225577443453 61.4666332246653 56.5748827031317 48.9156691102427 5.68375927827604 200.122132314832 41.1210633594546 42.5358426486322 22.661928462473 86.6444241562128 11.9943468814419 91.611856614885 87.2966765015071 11.0021538139108 71.9811190225791 26.241576061383 151.459997402183 57.9078497845631 271.333668436191
"16soil5N" 183.529615764131 21.0192226905324 382.467306523234 19.2417009993068 223.754077027888 28.7724509121084 1862.07964625819 0 254.723254151423 32.664976792537 142.719460339007 36.1427016406419 227.680889399135 23.1375662184472 680.280748275627 157.507730347038 152.933218563791 5.76894767376059 61.7671630463384 24.8255239188031 96.6785186168361 59.7484060469637 0 13.1189340282645 4.98253702070567 31.5614227092832 94.1125499501434 12.1704155002925 92.8054304048457 31.6398194330999 63.1132057519606 57.8681263082868 50.5510086641854 5.55373196098573 200.606101310466 42.8748532125398 33.8997616052943 18.5010219289068 89.0143569965065 17.3620224024365 104.057056696235 88.3976105059744 16.5117452727361 73.112110484639 27.0293771368306 158.7316217296 61.2158180111576 238.105641394158
