"","OTU.ID","hit","size","GC"
"41489","Zotu49107",2,9.44631,69.5
"41490","Zotu49108",1,3.98003,38.8
"41491","Zotu49109",10,3.93126,56.6
"41492","Zotu4911",1,4.29723,47.9
"41493","Zotu49110",1,1.11842,27.4
"41494","Zotu49111",5,8.999045,67.4
"41495","Zotu49112",7.16666666666667,7.14948666666667,68.4659634711536
"41496","Zotu49113",1,4.060785,44.2967830111666
"41497","Zotu49114",1,6.46898,70.5
"41498","Zotu49115",2,3.66589,55.1
"41499","Zotu49116",1,3.45829,68.1
"41500","Zotu49118",4,5.35229,66.5
"41501","Zotu49119",3,9.59031,64.0943183275619
"41502","Zotu4912",1,2.9174,70.5
"41503","Zotu49120",1.5,4.47698,67.4282207881206
"41504","Zotu49121",1,1.18373,36.6
"41505","Zotu49122",2,1.71499,35.8101241036391
"41506","Zotu49123",2,3.49789666666667,67.7882083423467
"41507","Zotu49124",4,2.82066,36.4
"41508","Zotu49125",7,5.45893,37.1
"41509","Zotu49126",2,7.95775,59.9
"41510","Zotu49128",3,9.59031,64.0943183275619
"41511","Zotu49129",1,0.9174618,49
"41512","Zotu4913",1,3.45829,68.1
"41513","Zotu49130",5,8.999045,67.4
"41514","Zotu49131",1,6.94615,70.257050008134
"41515","Zotu49132",1,4.81075,57.3
"41516","Zotu49133",1,6.44369,55
"41517","Zotu49134",1,5.22419,70.2
"41518","Zotu49135",1,8.19389,63.5
"41519","Zotu49136",4,6.04878,63.3958
"41520","Zotu49137",1,5.13845,73
"41521","Zotu49138",4,5.23036,51.5
"41522","Zotu49139",1,6.52703,50.1107
"41523","Zotu4914",1,3.45829,68.1
"41524","Zotu49140",2,9.85739,67.3872
"41525","Zotu49141",8,4.66705666666667,61.3926029753228
"41526","Zotu49142",6,12.0371,70.2
"41527","Zotu49143",3,6.93561,40.7843
"41528","Zotu49144",1,1.91104,41
"41529","Zotu49145",4,2.81454677419355,43.9225721504694
"41530","Zotu49147",2,7.18989,63.1
"41531","Zotu49148",1,6.60879,58
"41532","Zotu49149",2,3.36558,59.3
"41533","Zotu4915",1,5.21225,74
"41534","Zotu49150",2,9.44631,69.5
"41535","Zotu49152",1,2.65789,41.9
"41536","Zotu49153",2,2.900795,66.4544014658051
"41537","Zotu49154",2,5.63188,51.8
"41538","Zotu49155",1,3.96994,57.3
"41539","Zotu49156",2,5.63188,51.8
"41540","Zotu49157",3,9.3781,65.6
"41541","Zotu49158",1,3.46725,61.7
"41542","Zotu49159",2,5.03299,65.8
"41543","Zotu4916",2,6.44369,55
"41544","Zotu49160",2,8.24139,50.9
"41545","Zotu49161",3,4.35055,68.9
"41546","Zotu49162",1,2.62838,41.6242
"41547","Zotu49163",1,3.04595,38.2
"41548","Zotu49164",3,10.5263,70.7932
"41549","Zotu49167",1,6.33369,58.6
"41550","Zotu49169",1,3.26075,42.3
"41551","Zotu4917",1,4.81075,57.3
"41552","Zotu49170",1,6.60879,58
"41553","Zotu49171",1,4.15577,42.1
"41554","Zotu49172",3,4.87796,61.4485
"41555","Zotu49173",2,9.44631,69.5
"41556","Zotu49174",3,4.35055,68.9
"41557","Zotu49175",4,11.3406,51.8
"41558","Zotu49177",2,3.99376,68.1
"41559","Zotu49178",4.33333333333333,7.70009333333333,47.2799253948437
"41560","Zotu4918",2,7.79579,71.3
"41561","Zotu49180",2,10.3273,72
"41562","Zotu49181",3,8.93365,67.0495964695281
"41563","Zotu49182",1,6.974645,68.7303742341008
"41564","Zotu49183",2,1.83821,39.7
"41565","Zotu49184",1,1.1598,45.8
"41566","Zotu49185",4,4.98882,38.2572544208851
"41567","Zotu49186",1,3.26723,66.7537
"41568","Zotu49187",3,3.76708666666667,71.2216784677107
"41569","Zotu49188",2,9.44631,69.5
"41570","Zotu49189",2,9.85739,67.3872
"41571","Zotu4919",2,7.10416333333333,71.259987031079
"41572","Zotu49190",4,2.85609,34.9
"41573","Zotu49191",1,4.81075,57.3
"41574","Zotu49192",2,2.83319,47.8174
"41575","Zotu49193",2,4.71736,57.9
"41576","Zotu49194",2,2.83319,47.8174
"41577","Zotu49195",1,3.80295,68.6
"41578","Zotu49196",1,6.60879,58
"41579","Zotu49197",12,8.37534,50.7
"41580","Zotu49198",1,6.94615,70.257050008134
"41581","Zotu49199",2,7.76781,55.3
"41582","Zotu492",1,3.942215,55.8366006166584
"41583","Zotu4920",1,6.35937,72.7
"41584","Zotu49200",1,3.42173,70.7
"41585","Zotu49201",2,7.76781,55.3
"41586","Zotu49202",12,8.37534,50.7
"41587","Zotu49203",1,6.46898,70.5
"41588","Zotu49204",1,2.40388,29.9
"41589","Zotu49205",1,6.52703,50.1107
"41590","Zotu49206",2,4.94782,64.7663596290892
"41591","Zotu49207",2,7.47921,72.6409
"41592","Zotu49208",1,6.46898,70.5
"41593","Zotu49209",1,3.45829,68.1
"41594","Zotu4921",2.94117647058824,5.57150823529412,65.9806938768508
"41595","Zotu49210",1,4.47921,60.5
"41596","Zotu49211",2,3.97585,44.5
"41597","Zotu49212",1,4.81075,57.3
"41598","Zotu49213",1,6.1962,57.5
"41599","Zotu49214",3,5.68943,72.628
"41600","Zotu49215",1,2.9174,70.5
"41601","Zotu49216",2,4.63358,36.5
"41602","Zotu49217",2,3.85483,47.6629811081163
"41603","Zotu49219",2.5,2.945175,38.5137496569813
"41604","Zotu4922",1,5.65037,58.4
"41605","Zotu49220",1,6.94615,70.257050008134
"41606","Zotu49221",4,6.78466,69.2718
"41607","Zotu49222",1,6.59264,52.7
"41608","Zotu49223",2,3.768645,60.9001979049057
"41609","Zotu49225",3,9.59031,64.0943183275619
"41610","Zotu49227",1,3.517615,61.1038362720195
"41611","Zotu49228",1,4.18004,62.6
"41612","Zotu49229",3,5.64125,62.7581514292045
"41613","Zotu4923",1,3.04595,38.2
"41614","Zotu49230",4,5.23036,51.5
"41615","Zotu49231",1,0.916044,44.7
"41616","Zotu49232",2,5.34081,70.7
"41617","Zotu49233",4,12.3497,68.5
"41618","Zotu49234",3,2.34604,58.8
"41619","Zotu49235",2,4.12356,45.3
"41620","Zotu49236",2,7.76781,55.3
"41621","Zotu49237",3,9.3781,65.6
"41622","Zotu49238",3,11.3881,68.7
"41623","Zotu49239",4,16.0407,69.1
"41624","Zotu4924",2,2.71735,66.2
"41625","Zotu49240",2,1.51185,35.3052
"41626","Zotu49243",4,12.1915,66.1
"41627","Zotu49244",2,5.44977,63.99
"41628","Zotu49245",5,7.42354,68.6033
"41629","Zotu49246",2,4.57726,69.3
"41630","Zotu49247",2,2.83319,47.8174
"41631","Zotu49248",8.75,4.4886,31.124801414138
"41632","Zotu49249",2,3.18796,63.5
"41633","Zotu4925",8,8.10178,41.1
"41634","Zotu49250",8,9.75569,62.2672
"41635","Zotu49251",2,3.26991,56.4
"41636","Zotu49252",3,10.5263,70.7932
"41637","Zotu49253",2,4.2114,57.1884719831885
"41638","Zotu49254",8,8.10178,41.1
"41639","Zotu49255",3,10.5263,70.7932
"41640","Zotu49256",1,0.943189,44.4
"41641","Zotu49257",2,1.84855,37.2
"41642","Zotu49258",1,3.37027,76.2
"41643","Zotu49259",2,5.52651,69.641
"41644","Zotu4926",2.75,5.00595,67.5202713884478
"41645","Zotu49260",1,3.40652,58.5
"41646","Zotu49261",2,4.53863,69.2
"41647","Zotu49262",2.66666666666667,9.67933666666667,65.2121366239629
"41648","Zotu49263",3,9.3781,65.6
"41649","Zotu49264",12,8.37534,50.7
"41650","Zotu49265",1.66666666666667,4.30468333333333,63.0070562859831
"41651","Zotu49266",1,3.3558,65.2
"41652","Zotu49267",1,2.59776,65.1
"41653","Zotu49268",2,7.18989,63.1
"41654","Zotu49269",6,6.19328,60
"41655","Zotu4927",1,4.03761,65.487
"41656","Zotu49270",1,1.12345,36.4
"41657","Zotu49273",1,0.811376,44.1
"41658","Zotu49274",3,9.69988666666667,70.1938433301282
"41659","Zotu49275",2,7.95775,59.9
"41660","Zotu49276",1,4.49088,57.3
"41661","Zotu49277",2,3.53238,53.8
"41662","Zotu49278",1,6.46898,70.5
"41663","Zotu49279",1.5,4.6178,64.1321495084239
"41664","Zotu49280",1,6.44369,55
"41665","Zotu49281",1,4.05989,57.8
"41666","Zotu49282",2,2.832805,72.3506298527431
"41667","Zotu49283",3,9.69988666666667,70.1938433301282
"41668","Zotu49284",1,0.915884,47.7
"41669","Zotu49285",2,7.18989,63.1
"41670","Zotu49286",2,3.18796,63.5
"41671","Zotu49287",1,6.61866,66.5
"41672","Zotu49288",3,3.11629,37.9
"41673","Zotu49289",5,3.30971,56.3
"41674","Zotu4929",1,4.49088,57.3
"41675","Zotu49290",2,4.59033,74.1
"41676","Zotu49291",4,4.43489,38.3339
"41677","Zotu49292",1,1.11842,27.4
"41678","Zotu49293",6,6.45684346153846,59.6062087776041
"41679","Zotu49294",1,2.9174,70.5
"41680","Zotu49295",2,2.83319,47.8174
"41681","Zotu49296",2,5.14487,58.8
"41682","Zotu49297",1,3.71545,72.6
"41683","Zotu49298",4,5.67551875,64.1444254999158
"41684","Zotu49299",2,4.47415,42.1
"41685","Zotu493",1,4.49088,57.3
"41686","Zotu49300",2,5.39699,64.2
"41687","Zotu49301",2,9.44631,69.5
"41688","Zotu49302",2,3.32219,42
"41689","Zotu49303",2,2.71735,66.2
"41690","Zotu49304",2,7.18989,63.1
"41691","Zotu49306",2,5.63188,51.8
"41692","Zotu49307",1,2.95304,60.0943813832525
"41693","Zotu49308",2,3.85187,58.9
"41694","Zotu49309",1,6.33369,58.6
"41695","Zotu4931",1,5.65037,58.4
"41696","Zotu49310",1,6.33369,58.6
"41697","Zotu49311",2,4.71655,64.4
"41698","Zotu49312",2,5.37334,67.1
"41699","Zotu49314",1,3.3558,65.2
"41700","Zotu49315",2,1.83821,39.7
"41701","Zotu49316",3,2.43891,34.8
"41702","Zotu49317",9,1.77041,36.6
"41703","Zotu49318",3,9.3781,65.6
"41704","Zotu49319",4,11.8541,69.0637589525987
"41705","Zotu4932",1,3.45829,68.1
"41706","Zotu49320",4,6.07122,49.1
"41707","Zotu49321",2,3.99376,68.1
"41708","Zotu49322",1,3.3558,65.2
"41709","Zotu49323",1,5.65037,58.4
"41710","Zotu49324",1,5.65037,58.4
"41711","Zotu49325",2,5.17909,65.1
"41712","Zotu49326",4,4.73122,41.5
"41713","Zotu49327",11.5,3.379045,48.92967731578
"41714","Zotu49329",2,2.81797,37.9836
"41715","Zotu4933",2,5.03481333333333,74.799895063968
"41716","Zotu49330",4,3.60346,63.4
"41717","Zotu49331",3,9.59031,64.0943183275619
"41718","Zotu49332",2.5,7.421255,64.4627763414005
"41719","Zotu49333",2,2.81797,37.9836
"41720","Zotu49334",1,3.45829,68.1
"41721","Zotu49335",1,2.75285,58.6
"41722","Zotu49336",2,3.26991,56.4
"41723","Zotu49337",2,7.79579,71.3
"41724","Zotu49338",4,3.34581,46.5
"41725","Zotu49339",1,6.61866,66.5
"41726","Zotu4934",1,4.81075,57.3
"41727","Zotu49340",2,6.47335,61.3228
"41728","Zotu49341",6,6.45684346153846,59.6062087776041
"41729","Zotu49342",3,4.3599375,66.921312487335
"41730","Zotu49343",1,4.27079,68.3487
"41731","Zotu49344",1.5,4.478245,70.1581471729439
"41732","Zotu49345",4,3.708,39.6269
"41733","Zotu49346",1,1.58898,39.3
"41734","Zotu49347",1,1.11842,27.4
"41735","Zotu49349",1,5.03791,44.4
"41736","Zotu4935",2,3.32219,42
"41737","Zotu49350",8,4.428468,44.2505516176249
"41738","Zotu49352",1,4.15577,42.1
"41739","Zotu49353",4,3.57086,38.9454
"41740","Zotu49354",2,9.44631,69.5
"41741","Zotu49355",4,12.1915,66.1
"41742","Zotu49356",7.25,6.6102225,66.0174232788684
"41743","Zotu49357",2,1.39131,40.6
"41744","Zotu49358",4,3.319425,38.1497280402479
"41745","Zotu49359",5,4.05329,55.3
"41746","Zotu49360",1,1.44373,26.1259
"41747","Zotu49362",2,9.44631,69.5
"41748","Zotu49364",2,8.24139,50.9
"41749","Zotu49365",6,5.95054,38.8
"41750","Zotu49368",1,2.6314925,51.970246637602
"41751","Zotu49369",1,5.52803,37.9
"41752","Zotu4937",1,6.33369,58.6
"41753","Zotu49370",3,9.59031,64.0943183275619
"41754","Zotu49371",2,5.63188,51.8
"41755","Zotu49372",3,9.59031,64.0943183275619
"41756","Zotu49373",2,3.18796,63.5
"41757","Zotu49374",1,0.938851,35.4
"41758","Zotu49375",1,6.59264,52.7
"41759","Zotu49376",2,4.71655,64.4
"41760","Zotu49377",3,9.59031,64.0943183275619
"41761","Zotu49378",3,2.09448,38.9062
"41762","Zotu49379",1,2.86467,61.4
"41763","Zotu4938",16,3.11669,28.2
"41764","Zotu49380",2,4.01447,62.2
"41765","Zotu49381",2,0.841512,28.9
"41766","Zotu49382",4,6.96779,51.5
"41767","Zotu49383",1,0.915884,47.7
"41768","Zotu49384",2,7.18989,63.1
"41769","Zotu49385",2,5.23176,60.8
"41770","Zotu49386",2,3.26991,56.4
"41771","Zotu49387",4,3.03037,42.4363
"41772","Zotu49388",1,3.45534,37
"41773","Zotu49389",3,10.5263,70.7932
"41774","Zotu4939",1,3.52064,69
"41775","Zotu49390",7.16666666666667,7.14948666666667,68.4659634711536
"41776","Zotu49391",1,0.9174618,49
"41777","Zotu49392",2,4.001,61.3
"41778","Zotu49393",11,4.747005,34.3503451123393
"41779","Zotu49394",3,3.85404,34.9
"41780","Zotu49395",3,4.04208,32.3045
"41781","Zotu49396",2,2.83319,47.8174
"41782","Zotu49397",1,8.02778,44.8
"41783","Zotu49398",2,9.85739,67.3872
"41784","Zotu49399",1,4.51752,63.6
"41785","Zotu494",2,7.38067,66.5974345644095
"41786","Zotu4940",3,5.68943,72.628
"41787","Zotu49400",2,4.660935,68.2080377649549
"41788","Zotu49401",3,5.68943,72.628
"41789","Zotu49402",5,8.999045,67.4
"41790","Zotu49403",1,2.05090357142857,42.645693140062
"41791","Zotu49404",1,5.22419,70.2
"41792","Zotu49405",1,3.80295,68.6
"41793","Zotu49406",1,4.35859,39.0747
"41794","Zotu49407",5,7.38239,67.4958
"41795","Zotu49408",1,3.88438,73.2311
"41796","Zotu49409",2,2.83319,47.8174
"41797","Zotu4941",1,3.45829,68.1
"41798","Zotu49410",4.83333333333333,3.33049,58.9666128207361
"41799","Zotu49411",1,2.05374,42.7364
"41800","Zotu49412",5,5.51316,34.3
"41801","Zotu49413",3,4.35055,68.9
"41802","Zotu49414",3,3.43589,47.7739
"41803","Zotu49415",3,9.59031,64.0943183275619
"41804","Zotu49416",1.5,2.832805,72.3506298527431
"41805","Zotu49417",6,2.236365,36.9109371681277
"41806","Zotu49418",1,0.943189,44.4
"41807","Zotu49419",3,3.07238,39
"41808","Zotu4942",1,4.64956,46.0711789932811
"41809","Zotu49420",1,2.9174,70.5
"41810","Zotu49421",1,3.95881,67.5
"41811","Zotu49422",2,2.83319,47.8174
"41812","Zotu49423",3,4.35055,68.9
"41813","Zotu49424",2,1.56461,38.9
"41814","Zotu49425",2,5.14487,58.8
"41815","Zotu49426",1,3.71545,72.6
"41816","Zotu49427",5.26086956521739,6.55519565217391,60.6512977056765
"41817","Zotu49428",3.66666666666667,12.7937666666667,68.8975443770795
"41818","Zotu49429",1,1.22228,38.3
"41819","Zotu4943",1,9.42927,63.1
"41820","Zotu49430",1,1.72491,28.4
"41821","Zotu49431",2,3.18796,63.5
"41822","Zotu49432",2,2.83319,47.8174
"41823","Zotu49433",1,4.03761,65.487
"41824","Zotu49434",1,4.93896,73.2
"41825","Zotu49435",6,3.86167,38.8
"41826","Zotu49436",11,6.50909,52.4
"41827","Zotu49437",3,9.3781,65.6
"41828","Zotu49439",3,2.68009,50.6996424562235
"41829","Zotu4944",1,2.74695,69.9
"41830","Zotu49440",2,4.01447,62.2
"41831","Zotu49441",2,4.59033,74.1
"41832","Zotu49443",2,7.79579,71.3
"41833","Zotu49444",2,7.18989,63.1
"41834","Zotu49445",8,4.90826,51.8
"41835","Zotu49446",1,3.95881,67.5
"41836","Zotu49447",2,5.17909,65.1
"41837","Zotu49448",3,9.3781,65.6
"41838","Zotu49449",2,4.71655,64.4
"41839","Zotu4945",1,3.04595,38.2
"41840","Zotu49450",2,0.759425,39
"41841","Zotu49451",1,3.95881,67.5
"41842","Zotu49452",1,4.63054,67.3
"41843","Zotu49453",9,4.329025,43.9935148536333
"41844","Zotu49454",1,4.15577,42.1
"41845","Zotu49455",4,9.28516,67.3954703852886
"41846","Zotu49456",2,7.18989,63.1
"41847","Zotu49457",2,3.32219,42
"41848","Zotu49458",1,6.59264,52.7
"41849","Zotu49459",1.6,3.743098,50.111661944197
"41850","Zotu4946",10,4.52614,35.6
"41851","Zotu49460",2,1.73422,39.4633624914947
"41852","Zotu49461",4,3.57086,38.9454
"41853","Zotu49462",2,2.81797,37.9836
"41854","Zotu49463",2,2.83319,47.8174
"41855","Zotu49464",5,8.999045,67.4
"41856","Zotu49465",3,9.3781,65.6
"41857","Zotu49466",2,4.02023333333333,45.1019665525218
"41858","Zotu49467",1,1.94205,60.7
"41859","Zotu49468",2,1.93788,54
"41860","Zotu49469",2,7.79579,71.3
"41861","Zotu4947",1,5.21225,74
"41862","Zotu49470",1,1.93165,41.3
"41863","Zotu49471",1.4,2.666606,55.6819126635131
"41864","Zotu49472",3,5.278854,57.5195709422159
"41865","Zotu49473",4.75,8.2732925,68.7248669144116
"41866","Zotu49474",2,7.18989,63.1
"41867","Zotu49475",3,1.99819,29
"41868","Zotu49476",7.16666666666667,7.14948666666667,68.4659634711536
"41869","Zotu49477",3,11.3881,68.7
"41870","Zotu49478",4,6.51298,68.058
"41871","Zotu49479",3,3.755515,57.5633530336052
"41872","Zotu4948",1,5.23248,68.4
"41873","Zotu49480",1,5.87917,45.7958
"41874","Zotu49482",4,6.69075,58.1
"41875","Zotu49483",1,2.74396,54
"41876","Zotu49484",2,3.18796,63.5
"41877","Zotu49485",1.5,3.120105,42.5888845086944
"41878","Zotu49486",2,2.83319,47.8174
"41879","Zotu49487",3,3.20138,45.3
"41880","Zotu49488",2,3.32219,42
"41881","Zotu49489",3,4.35055,68.9
"41882","Zotu4949",1,5.21225,74
"41883","Zotu49490",4,12.1915,66.1
"41884","Zotu49491",6,5.21321,47.1
"41885","Zotu49492",3,9.59031,64.0943183275619
"41886","Zotu49493",2,9.44631,69.5
"41887","Zotu49494",1,3.99854,63.5
"41888","Zotu49495",2,9.85739,67.3872
"41889","Zotu49496",2,7.79579,71.3
"41890","Zotu49497",2,3.80265,63.3
"41891","Zotu49498",1,0.915884,47.7
"41892","Zotu49499",1,0.801504,44.8
"41893","Zotu495",1,6.35937,72.7
"41894","Zotu49500",1,6.46898,70.5
"41895","Zotu49501",2,1.943795,38.7501161387904
"41896","Zotu49502",1,4.81075,57.3
"41897","Zotu49503",5.5,5.50333,47.4479630514616
"41898","Zotu49504",1,2.57443,49.1
"41899","Zotu49505",1,6.92226,61.7
"41900","Zotu49506",7,3.707985,60.9441713496683
"41901","Zotu49507",1,3.80295,68.6
"41902","Zotu49508",2,2.81797,37.9836
"41903","Zotu49509",5,8.999045,67.4
"41904","Zotu4951",1,3.45829,68.1
"41905","Zotu49510",2,4.0034,63.4
"41906","Zotu49511",4,6.78466,69.2718
"41907","Zotu49512",1,5.33166,66
"41908","Zotu49513",2,2.900795,66.4544014658051
"41909","Zotu49514",1,3.48654,63.9
"41910","Zotu49515",2,3.85187,58.9
"41911","Zotu49516",3,2.2273,50.6
"41912","Zotu49517",2,2.81797,37.9836
"41913","Zotu49518",5,4.77043,57.3
"41914","Zotu49519",3,6.47615,67.5
"41915","Zotu4952",1,4.206805,61.7645417536587
"41916","Zotu49520",1,3.88742,67.3
"41917","Zotu49521",7.16666666666667,7.14948666666667,68.4659634711536
"41918","Zotu49522",2,3.02537,53
"41919","Zotu49524",1,6.27111,55.8
"41920","Zotu49525",3,4.87534,72.9
"41921","Zotu49526",1,4.19928,66.5
"41922","Zotu49527",4,16.0407,69.1
"41923","Zotu49528",1,6.52703,50.1107
"41924","Zotu49529",3,9.59031,64.0943183275619
"41925","Zotu4953",8,6.40885,51.2
"41926","Zotu49531",2,9.44631,69.5
"41927","Zotu49532",4,2.095206,60.2669419617928
"41928","Zotu49533",2,2.92074,64.2598
"41929","Zotu49534",2,3.85187,58.9
"41930","Zotu49535",2,7.81131,38.4
"41931","Zotu49536",1,1.22228,38.3
"41932","Zotu49537",3,3.6187,62.3
"41933","Zotu49538",2,5.86525,67.4
"41934","Zotu49539",2,2.31683,54
"41935","Zotu4954",1,5.22419,70.2
"41936","Zotu49540",1,3.45534,37
"41937","Zotu49541",5,8.999045,67.4
"41938","Zotu49542",3,9.51957333333333,64.5887534175201
"41939","Zotu49543",3,3.07238,39
"41940","Zotu49544",1,0.622921,38.1
"41941","Zotu49545",2,4.71655,64.4
"41942","Zotu49546",1,4.63054,67.3
"41943","Zotu49547",3.5,3.051375,40.7063226301258
"41944","Zotu49548",1,3.46725,61.7
"41945","Zotu49549",1,2.89704,50.7938
"41946","Zotu4955",1,5.22419,70.2
"41947","Zotu49550",1,6.59264,52.7
"41948","Zotu49551",1,3.80295,68.6
"41949","Zotu49552",4,3.565,54.1
"41950","Zotu49553",3,2.43891,34.8
"41951","Zotu49554",2,7.53356,55.0836
"41952","Zotu49555",1,3.1529,29
"41953","Zotu49556",5,12.3201,69.4
"41954","Zotu49557",1,1.3223,50.2
"41955","Zotu49558",2,3.84559,40.8495412927535
"41956","Zotu49559",3,6.28678,49.5
"41957","Zotu4956",1,7.48031,67.2
"41958","Zotu49560",2,7.53356,55.0836
"41959","Zotu49561",2,6.41208,61
"41960","Zotu49562",1,2.05374,42.7364
"41961","Zotu49563",1,4.29723,47.9
"41962","Zotu49564",2,2.81797,37.9836
"41963","Zotu49565",4,2.98926,40.7
"41964","Zotu49567",2,5.415825,43.9540696015842
"41965","Zotu49568",9,4.33795,39.4
"41966","Zotu49569",1,0.811376,44.1
"41967","Zotu4957",2,6.41208,61
"41968","Zotu49570",4,3.03037,42.4363
"41969","Zotu49571",1,1.09316666666667,37.0335529806373
"41970","Zotu49572",3,2.76241666666667,38.6748805361248
"41971","Zotu49573",2,9.85739,67.3872
"41972","Zotu49574",2,3.10158,53.5397
"41973","Zotu49575",1,2.74396,54
"41974","Zotu49576",4,5.20207,37.3
"41975","Zotu49577",1,7.61347,62
"41976","Zotu49578",2,4.87525,66.3
"41977","Zotu49579",3,3.65315,61.2
"41978","Zotu4958",5,6.807615,62.9574405878564
"41979","Zotu49580",5,3.611455,43.7270768983692
"41980","Zotu49581",4,4.35554,70.5
"41981","Zotu49582",2,2.90157,72.6549585144135
"41982","Zotu49583",1,2.9174,70.5
"41983","Zotu49584",9,5.74997,52.5
"41984","Zotu49585",1,5.87917,45.7958
"41985","Zotu49586",2,7.47921,72.6409
"41986","Zotu49587",3,7.6519,66.2465
"41987","Zotu49588",2,3.415575,36.6998490191256
"41988","Zotu49589",5.8,6.986682,67.1905540739653
"41989","Zotu4959",2.33333333333333,3.08564666666667,34.0354045721372
"41990","Zotu49590",1,0.943189,44.4
"41991","Zotu49591",14,6.63968,47.6074
"41992","Zotu49592",3,3.25233,56.8
"41993","Zotu49593",1,6.94615,70.257050008134
"41994","Zotu49594",5,6.62902,73.6
"41995","Zotu49595",1,3.80295,68.6
"41996","Zotu49596",2.89473684210526,5.53404789473684,65.2743994492087
"41997","Zotu49597",2,5.3391,70.6
"41998","Zotu49598",2,5.14487,58.8
"41999","Zotu49599",1.6,3.579364,56.7610820883263
"42000","Zotu496",1,3.42173,70.7
"42001","Zotu4960",1,4.500235,57.703640143237
"42002","Zotu49600",2,0.729450666666667,28.0366197878815
"42003","Zotu49601",8.5,3.585155,42.7807933576094
"42004","Zotu49602",1,2.45823333333333,58.8493837037439
"42005","Zotu49604",1,7.67976,66.4985
"42006","Zotu49605",1,1.22228,38.3
"42007","Zotu49606",4,2.095206,60.2669419617928
"42008","Zotu49608",1,5.97161,60.3
"42009","Zotu4961",1,3.60507,65.6
"42010","Zotu49610",3,2.62737,58.1
"42011","Zotu49611",1,3.46725,61.7
"42012","Zotu49612",3.31034482758621,3.77480689655172,37.982531692747
"42013","Zotu49613",3,5.19316,50.9
"42014","Zotu49614",1,0.811376,44.1
"42015","Zotu49615",3,5.1869,59.6
"42016","Zotu49616",3.5,2.73464,39.0310531607451
"42017","Zotu49617",2,2.81797,37.9836
"42018","Zotu49619",2,2.81797,37.9836
"42019","Zotu4962",5,2.98477,31.3
"42020","Zotu49620",1,2.89704,50.7938
"42021","Zotu49621",1,7.83278,63.0869062997429
"42022","Zotu49622",1,6.44369,55
"42023","Zotu49623",1,3.45829,68.1
"42024","Zotu49624",1,6.94615,70.257050008134
"42025","Zotu49625",1,4.1939,68.1
"42026","Zotu49626",6,2.75109,56.6493
"42027","Zotu49627",2,8.24139,50.9
"42028","Zotu49628",3,3.13597,43.5
"42029","Zotu49629",1,3.40209,62
"42030","Zotu4963",2,6.41208,61
"42031","Zotu49630",3,5.8284,54.4
"42032","Zotu49631",1,1.45395428571429,35.2565184128406
"42033","Zotu49632",1,3.435465,64.1
"42034","Zotu49633",4,2.51149,37.3961
"42035","Zotu49634",1,2.74655,41.8
"42036","Zotu49635",1,5.65037,58.4
"42037","Zotu49636",2,3.96129,45.5
"42038","Zotu49637",1,1.90093,64.2
"42039","Zotu49638",4,5.20207,37.3
"42040","Zotu49639",1,1.73949,62.7
"42041","Zotu4964",3,6.9853675,72.7705055051864
"42042","Zotu49640",3,2.62737,58.1
"42043","Zotu49641",5,8.999045,67.4
"42044","Zotu49642",3,9.59031,64.0943183275619
"42045","Zotu49643",2,4.001,61.3
"42046","Zotu49644",1,3.46455,65.1
"42047","Zotu49645",2,8.24139,50.9
"42048","Zotu49646",1,3.45534,37
"42049","Zotu49647",1,3.71545,72.6
"42050","Zotu49648",2,2.83319,47.8174
"42051","Zotu49649",4,4.24112,58.4603
"42052","Zotu4965",1,3.42173,70.7
"42053","Zotu49650",6,12.0371,70.2
"42054","Zotu49652",1,4.29723,47.9
"42055","Zotu49653",3,10.5263,70.7932
"42056","Zotu49654",4,3.03037,42.4363
"42057","Zotu49656",1,6.44369,55
"42058","Zotu49657",1,5.95761,65.3
"42059","Zotu49658",2,2.83319,47.8174
"42060","Zotu49659",2,3.18796,63.5
"42061","Zotu4966",7.61538461538461,5.55285615384615,61.1655700683072
"42062","Zotu49660",1,6.44369,55
"42063","Zotu49661",3,6.12475,61.9169
"42064","Zotu49662",1,4.15577,42.1
"42065","Zotu49663",1,4.05989,57.8
"42066","Zotu49664",1,1.00303,35.9
"42067","Zotu49665",2,4.71655,64.4
"42068","Zotu49666",2,7.53356,55.0836
"42069","Zotu49667",3,3.07421,30.7
"42070","Zotu49668",1,6.974645,68.7303742341008
"42071","Zotu49669",1,5.83694,60.5
"42072","Zotu4967",2,3.10158,53.5397
"42073","Zotu49670",3,11.3881,68.7
"42074","Zotu49671",4,12.1915,66.1
"42075","Zotu49673",2,3.99376,68.1
"42076","Zotu49676",2,7.18989,63.1
"42077","Zotu49677",2,7.53356,55.0836
"42078","Zotu49678",1,4.10099,62.9309168030159
"42079","Zotu49679",1,5.03791,44.4
"42080","Zotu4968",5,6.44369,55
"42081","Zotu49680",4,2.57034,70.6
"42082","Zotu49681",2,9.53209,63.0023
"42083","Zotu49683",1,0.886990833333333,49
"42084","Zotu49684",2,7.18989,63.1
"42085","Zotu49685",2,7.18989,63.1
"42086","Zotu49686",7,6.14729,40.5
"42087","Zotu49687",2,2.90981,66.1
"42088","Zotu49688",2,4.9236925,74.6367680353718
"42089","Zotu49689",2,7.18989,63.1
"42090","Zotu4969",1,3.42173,70.7
"42091","Zotu49690",3,9.59031,64.0943183275619
"42092","Zotu49691",2,9.44631,69.5
