Feature ID	Taxon	Confidence
Zotu408	k__Fungi	1.0000000000000122
Zotu409	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Melanophyllum;s__Melanophyllum_haematospermum	0.9999999968847817
Zotu410	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales;f__unidentified;g__unidentified;s__unidentified	0.9999997711959998
Zotu411	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.9999999319433148
Zotu412	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8437961847412325
Zotu413	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__unidentified;s__unidentified	0.9986381784109609
Zotu414	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__Chalara_hughesii	0.8608342781170795
Zotu415	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	0.999902522702542
Zotu416	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	0.999851500436343
Zotu417	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophaeosphaeria;s__Setophaeosphaeria_sidae	0.9929446638929187
Zotu418	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.9999998417866691
Zotu419	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_cancerae	0.7293403537484874
Zotu420	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified;s__unidentified	0.7024368780929532
Zotu421	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8078367801071805
Zotu422	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_caricis	0.9999617491283401
Zotu423	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Sarocladiaceae;g__Parasarocladium;s__Parasarocladium_debruynii	0.999999968749052
Zotu424	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae	0.9999999999087158
Zotu425	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_citrinum	0.9424126664176099
Zotu426	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces_minioluteus	0.9755290136287925
Zotu427	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaeta;s__unidentified	0.9999820959254563
Zotu428	k__Fungi	1.0000000000000027
Zotu429	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusicolla;s__Fusicolla_acetilerea	0.9736677629062759
Zotu430	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__Helicoma;s__Helicoma_vaccinii	0.9650225955060773
Zotu431	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Tympanidaceae;g__Vexillomyces;s__Vexillomyces_verruculosus	0.9055875605764642
Zotu432	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__unidentified	0.8341268213257068
Zotu433	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.990944611806931
Zotu434	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces_trachyspermus	0.9728372517935526
Zotu435	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Mycoacia;s__Mycoacia_fuscoatra	0.995954152509745
Zotu436	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Stropharia;s__Stropharia_ambigua	0.9999948641190041
Zotu437	k__Fungi	0.9999999999999964
Zotu438	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascobolaceae;g__Ascobolus;s__unidentified	0.9998260002779095
Zotu439	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales	0.7865725944651805
Zotu440	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_fusarioides	0.7253456175615934
Zotu441	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor_mousanensis	0.992772871973781
Zotu442	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Schizopora;s__Schizopora_ovispora	0.7658245424461572
Zotu443	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Cunninghamellaceae;g__Cunninghamella;s__Cunninghamella_elegans	0.9999998703413353
Zotu444	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Fusariella;s__unidentified	0.9999546619870743
Zotu445	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Trichocladium;s__Trichocladium_pyriforme	0.7699267279537535
Zotu446	k__Fungi;p__Ascomycota	0.8748685222339706
Zotu447	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__Chalara_hyalocuspica	0.8975171542755019
Zotu448	k__Fungi	0.9999999999999907
Zotu449	k__Fungi	0.9999999999999917
Zotu450	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_oryzae	0.7135030391473063
Zotu451	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe	0.8182932965855114
Zotu452	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Chaetomellaceae;g__Pilidium;s__Pilidium_acerinum	0.9379464104082977
Zotu453	k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber	0.9999172922077803
Zotu454	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.9727425326970996
Zotu455	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophaeosphaeria;s__Setophaeosphaeria_sidae	0.9931528309163821
Zotu456	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe;s__Conocybe_subpubescens	0.896030028485159
Zotu457	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__unidentified;s__unidentified	0.9967564467518683
Zotu458	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_zeae	0.9984868795963598
Zotu459	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae	0.9999999997181729
Zotu460	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae	0.8779408741373458
Zotu461	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Stropharia;s__Stropharia_ambigua	0.9999966452131159
Zotu462	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__unidentified;s__unidentified	0.9396281239939742
Zotu463	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae	0.9999543190750537
Zotu464	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Mycena;s__unidentified	0.9329489979901106
Zotu465	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Tulasnellaceae;g__unidentified;s__unidentified	0.9908880300419333
Zotu466	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae	0.9640577799433352
Zotu467	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;s__unidentified	0.802663394644763
Zotu468	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Calyptella;s__Calyptella_capula	0.9999999999960494
Zotu469	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.8866810926814546
Zotu470	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Cunninghamellaceae;g__Gongronella;s__Gongronella_butleri	0.9770510604833894
Zotu471	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis_friesii	0.8198407638597174
Zotu472	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__unidentified;s__unidentified	0.7912302486588808
Zotu473	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__unidentified	0.8114951771466645
Zotu474	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Morosphaeriaceae;g__Acrocalymma;s__Acrocalymma_fici	0.983167219920296
Zotu475	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified;s__unidentified	0.8471165810748473
Zotu476	k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber	0.9999637479962005
Zotu477	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified;s__unidentified	0.7899958948465201
Zotu478	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__unidentified	0.814810120700596
Zotu479	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9969869131157058
Zotu480	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7014780377280506
Zotu481	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Ophiosphaerella;s__Ophiosphaerella_herpotricha	0.9998961805272644
Zotu482	k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber	0.9999911057937001
Zotu483	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascobolaceae;g__Ascobolus;s__unidentified	0.7584904631204757
Zotu484	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium	0.8934284362028887
Zotu485	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_pseudobyssoides	0.7791890013869649
Zotu486	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus	0.8218091036419308
Zotu487	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_suttonii	0.7288286063824826
Zotu488	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7488063926605973
Zotu489	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_rosea	0.9358827255332072
Zotu490	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_inaequalis	0.8695465941652362
Zotu491	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Helicodendron;s__Helicodendron_westerdijkiae	0.8970672280017059
Zotu492	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Panaeolus;s__Panaeolus_semiovatus	0.8062879386913328
Zotu493	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__unidentified;s__unidentified	0.97564144507312
Zotu494	k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber	0.9999708052117191
Zotu495	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_tsudae	0.7155771423559901
Zotu496	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_curvulum	0.7118460677933658
Zotu497	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8892971041677168
Zotu498	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sporotrichioides	0.9867316177571245
Zotu499	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__unidentified;g__unidentified;s__unidentified	0.999579765774356
Zotu500	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.8821184131142711
Zotu501	k__Fungi	1.000000000000007
Zotu502	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__unidentified;s__unidentified	0.8001120397740149
Zotu503	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8146338531745796
Zotu504	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe	0.9999906938012462
Zotu505	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Thyridariaceae;g__Roussoella;s__Roussoella_mexicana	0.948065225750339
Zotu506	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Melanophyllum;s__Melanophyllum_haematospermum	0.9999999664904072
Zotu507	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Rhexocercosporidium;s__Rhexocercosporidium_panacis	0.7235102253528731
Zotu508	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.9035780515230418
Zotu509	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.7757557161933635
Zotu510	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Microscypha;s__unidentified	0.9129196042119221
Zotu511	k__Fungi;p__Ascomycota	0.8859850913592484
Zotu512	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__unidentified	0.9738718141822504
Zotu513	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_fusidioides	0.987741145944523
Zotu514	k__Fungi	0.9999999999999913
Zotu515	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Conlarium;s__unidentified	0.9999945520449853
Zotu516	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metacordyceps;s__Metacordyceps_chlamydosporia	0.9279905309859036
Zotu517	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_gamsii	0.9998655573021277
Zotu518	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Lecanicillium	0.9960690604968456
Zotu519	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria	0.9607468262238269
Zotu520	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Arthrocladium;s__Arthrocladium_tardum	0.9350786559037803
Zotu521	k__Fungi;p__Ascomycota	0.999997153783071
Zotu522	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7998177484784073
Zotu523	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Cistella;s__unidentified	0.8971579772575476
Zotu524	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales;f__unidentified;g__unidentified;s__unidentified	0.9993349903098782
Zotu525	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Keissleriella;s__Keissleriella_caraganae	0.9857358711945353
Zotu526	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9997075235131215
Zotu527	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola	0.781341477679695
Zotu528	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Stropharia	0.8109438786399774
Zotu529	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys;s__unidentified	0.748826193178417
Zotu530	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratorhiza;s__unidentified	0.9997130701574839
Zotu531	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__unidentified;g__unidentified;s__unidentified	0.999412002811764
Zotu532	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Phallales;f__Phallaceae	0.970080779419045
Zotu533	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.9281491170108706
Zotu534	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.8798170468025682
Zotu535	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Conocybe;s__Conocybe_fuscimarginata	0.8601252670323412
Zotu536	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Bolbitius;s__Bolbitius_titubans	0.9999999878279909
Zotu537	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae	0.979092422289956
Zotu538	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__unidentified	0.8621525789120816
Zotu539	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.9091285573758614
Zotu540	k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber	0.9998922258899388
Zotu541	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__unidentified	0.9286566172192116
Zotu542	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cercophora;s__unidentified	0.7971201482399856
Zotu543	k__Fungi;p__Ascomycota	0.9386656763443096
Zotu544	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	0.9744444274896762
Zotu545	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__unidentified;s__unidentified	0.9301776709975892
Zotu546	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Zopfiella;s__Zopfiella_pleuropora	0.9994444738467466
Zotu547	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans	0.983396680046419
Zotu548	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7420825999537723
Zotu549	k__Fungi;p__Ascomycota	0.8410408234514786
Zotu550	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_lunariae	0.7413967280965078
Zotu551	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Cunninghamellaceae;g__Gongronella;s__Gongronella_butleri	0.9879046809502655
Zotu552	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Bolbitius;s__Bolbitius_titubans	0.9999999959766797
Zotu553	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Xylodon;s__Xylodon_borealis	0.9820748962607339
Zotu554	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.8812076522731925
Zotu555	k__Fungi;p__Ascomycota	0.9328543040247459
Zotu556	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriaceae;g__unidentified;s__unidentified	0.8305938548939358
Zotu557	k__Fungi;p__Ascomycota	0.9515758306966307
Zotu558	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Mycoacia;s__Mycoacia_fuscoatra	0.9999469477636086
Zotu559	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.775550366572115
Zotu560	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.9724471504659111
Zotu561	k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber;s__Ramicandelaber_taiwanensis	0.8134056646704804
Zotu562	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Cunninghamellaceae;g__Absidia;s__Absidia_repens	0.9571078144033167
Zotu563	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__unidentified	0.7094090733536048
Zotu564	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum;s__Geastrum_saccatum	0.9849886528001602
Zotu565	k__Fungi	0.9999999999999982
Zotu566	k__Fungi	1.0000000000000075
Zotu567	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.8495802279921029
Zotu568	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiaceae;g__Myrmecridium;s__unidentified	0.9276407560915078
Zotu569	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.7175267954613205
Zotu570	k__Fungi;p__Ascomycota	0.7157379258722809
Zotu571	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.9999228566805498
Zotu572	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_fusarioides	0.9842878886208295
Zotu573	k__Fungi	1.0000000000000089
Zotu574	k__Fungi;p__Ascomycota;c__Orbiliomycetes	0.951002566384068
Zotu575	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales	0.9999938814375473
Zotu576	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__unidentified;s__unidentified	0.7216513935944368
Zotu577	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Westerdykella;s__Westerdykella_reniformis	0.9999923874189988
Zotu578	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified;s__unidentified	0.8981440160295239
Zotu579	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__unidentified	0.9837143468960956
Zotu580	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina	0.9139326481540699
Zotu581	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Cercospora;s__Cercospora_kikuchii	0.9994774865652255
Zotu582	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_longiciliata	0.9058252504941325
Zotu583	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.9799371477932206
Zotu584	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae	0.9999997312753865
Zotu585	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Botryotrichum;s__Botryotrichum_spirotrichum	0.9552660332992448
Zotu586	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__unidentified;s__unidentified	0.7942408398203376
Zotu587	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__unidentified;s__unidentified	0.7615432517636448
Zotu588	k__Fungi	1.0000000000000067
Zotu589	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__unidentified	0.836457347555031
Zotu590	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae;g__unidentified;s__unidentified	0.9998063979764971
Zotu591	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales	0.8997198895018811
Zotu592	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__unidentified;s__unidentified	0.9990911153187665
Zotu593	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.7681738247242622
Zotu594	k__Fungi;p__Ascomycota	0.9999880591978354
Zotu595	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales	0.988366759626028
Zotu596	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.9663693750722133
Zotu597	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris	0.9409810813765224
Zotu598	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__Podospora_longicollis	0.9985362730125648
Zotu599	k__Fungi	0.9999999999999905
Zotu600	k__Fungi	1.0000000000000122
Zotu601	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_sinensis_var._lactis	0.9998157406074143
Zotu602	k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor_ardhlaengiktus	0.9999999997945963
Zotu603	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae	0.7041710888299275
Zotu604	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis_pseudofriesii	0.9839515619912177
Zotu605	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified;s__unidentified	0.8058491307329902
